"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","Locally acquired cases","Reported cases","N","2011","EU27_21","EU (without UK)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","EU27_UK_21","EU (with UK until 2019)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","FR","France",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2011","UK","United Kingdom",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","AT","Austria",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","BE","Belgium",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","CZ","Czechia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","DE","Germany",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","ES","Spain",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","EU27_21","EU (without UK)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","EU27_UK_21","EU (with UK until 2019)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","FR","France",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","HR","Croatia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2012","UK","United Kingdom",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","AT","Austria",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","BE","Belgium",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","CZ","Czechia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","DE","Germany",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","ES","Spain",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","EU27_21","EU (without UK)",1.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","EU27_UK_21","EU (with UK until 2019)",1.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","EUEEA30_21","EU/EEA (without UK)",1.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",1.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","FR","France",1.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","HR","Croatia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2013","UK","United Kingdom",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","AT","Austria",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","BE","Belgium",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","CZ","Czechia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","DE","Germany",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","ES","Spain",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","EU27_21","EU (without UK)",4.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","EU27_UK_21","EU (with UK until 2019)",4.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","EUEEA30_21","EU/EEA (without UK)",4.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",4.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","FR","France",4.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","HR","Croatia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","NL","Netherlands",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2014","UK","United Kingdom",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","AT","Austria",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","BE","Belgium",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","CZ","Czechia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","DE","Germany",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","ES","Spain",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","EU27_21","EU (without UK)",8.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","EU27_UK_21","EU (with UK until 2019)",8.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","EUEEA30_21","EU/EEA (without UK)",8.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",8.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","FR","France",8.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","NL","Netherlands",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","PT","Portugal",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Reported cases","N","2015","UK","United Kingdom",0.000000000,""
